Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],PercentChange0116,PercentChange1116
Faroe Islands,FRO,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Faroe Islands,FRO,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Faroe Islands,FRO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Faroe Islands,FRO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Faroe Islands,FRO,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Faroe Islands,FRO,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Faroe Islands,FRO,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Fiji,FJI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6956.516889,7069.546731,7806.017281,,8171.931146,8570.505765,8836.713714,8805.046436,,0.24548953,0.12798193
Fiji,FJI,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,2.88475,2.8152,,,22.39767,,26.42716,26.49561,,8.411626172,
Fiji,FJI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Fiji,FJI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,72.26564,74.79579,85.09221,84.52339,,,,,,,
Fiji,FJI,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,93.79014,93.90836,97.95911,96.28249,,,,,,,
Fiji,FJI,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Fiji,FJI,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Fiji,FJI,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,94.87509,97.95979,99.23266,99.07498,99.13365,,99.11664,99.4431,,0.015142029,0.002120673
Fiji,FJI,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Finland,FIN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,30541.85022,31258.81841,35616.24209,,34517.36836,34157.75705,34042.51203,34599.00209,,0.106855724,-0.028561127
Finland,FIN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Finland,FIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Finland,FIN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,94.47773,94.18191,93.49709,92.86466,94.476,94.61306,95.26385,95.93474,96.1047,0.018611111,0.026071934
Finland,FIN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Finland,FIN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.73543,99.98782,98.84115,99.36544,99.30681,99.61212,99.37948,99.27067,98.84791,-0.007172374,0.004345559
Finland,FIN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,48.47248,53.11869,68.69329,69.56905,80.28247,79.53312,79.38261,83.21366,83.34886,0.566560847,0.211379743
Finland,FIN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,34.86157,33.51856,34.74611,37.1977,40.68978,,
Finland,FIN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,97.62177,96.62803,98.42438,98.04601,98.79141,98.98245,99.25842,99.13807,99.52531,0.025976313,0.007251151
Fragile and conflict affected situations,FCS,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,50.17599,51.36867,65.48609,67.08866,65.02507,65.7494,66.60443,67.61288,68.10621,0.316227965,0.032476973
Fragile and conflict affected situations,FCS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,72.6575,72.81962,69.65076,70.27013,70.62986,71.21672,71.82842,72.11522,,-0.009673217,0.035383103
Fragile and conflict affected situations,FCS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,63.02628,63.82038,60.3371,60.79125,60.52207,61.32968,61.68165,61.95271,,-0.029264476,0.026776395
Fragile and conflict affected situations,FCS,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,60.08093,61.10476,57.45433,57.9213,57.43817,58.12288,58.45121,58.74451,,-0.038626287,0.022455749
Fragile and conflict affected situations,FCS,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,25.91601,26.55682,35.96953,36.52365,35.40603,35.81054,36.29581,36.59798,37.2353,0.378100993,0.017471732
France,FRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29039.54387,29392.41277,31170.63258,,31095.40206,31239.80462,31441.81628,31688.46768,32140.55996,0.078117265,0.016612916
France,FRA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,1.39838,1.47442,2.75393,2.84343,2.22635,2.07659,2.10793,2.16247,2.12812,0.466658076,-0.214769439
France,FRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29086.00041,29439.43382,31220.49836,,31145.18855,31282.2966,31477.60356,31723.7711,,0.077594471,0.016119946
France,FRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
France,FRA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,96.45129,96.36583,99.75818,99.63011,99.42077,98.63812,99.48502,99.8328,99.92453,0.035977172,0.000748009
France,FRA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,94.76859,94.35592,98.41565,98.3125,98.00317,97.26534,97.79338,98.23613,98.71782,0.041123122,-0.0018241
France,FRA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
France,FRA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,89.91505,89.6317,92.86607,93.22666,93.39347,92.95679,93.58103,93.95576,94.66595,0.04824253,0.011733995
France,FRA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,96.62033,96.6215,99.5472,99.59507,99.46166,99.00052,99.59865,99.57365,99.54905,0.030553759,0.000265703
France,FRA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
French Polynesia,PYF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1672924.913,,,,,,,,,,
French Polynesia,PYF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
French Polynesia,PYF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
French Polynesia,PYF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
French Polynesia,PYF,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
French Polynesia,PYF,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
French Polynesia,PYF,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
French Polynesia,PYF,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
French Polynesia,PYF,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Gabon,GAB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2925879.359,2914637.963,2615070.052,,2715319.839,2744222.65,2770243.113,2761916.692,,-0.052398024,0.056153999
Gabon,GAB,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Gabon,GAB,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,35.2269,,,,,,,,
Gabon,GAB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,82.2838,,,,,,,
Gabon,GAB,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Gabon,GAB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Gabon,GAB,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,81.55032,,,,,,,
Gabon,GAB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Gabon,GAB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,88.50414,,,,,,,
"Gambia, The",GMB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12048.67865,12359.69752,11855.71648,,12322.12358,12053.59824,12192.1375,12089.97714,,-0.021822571,0.0197593
"Gambia, The",GMB,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,64.5223,64.28849,67.30464,70.27827,70.03975,69.82179,75.91325,77.65176,80.15436,0.207864114,0.153735612
"Gambia, The",GMB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
"Gambia, The",GMB,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,26.44019,,32.93062,33.14885,33.17937,,
"Gambia, The",GMB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,52.55502,,,,60.7779,,,,,,
"Gambia, The",GMB,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
"Gambia, The",GMB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
"Gambia, The",GMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,36.81773,,,,41.95005,,,,,,
"Gambia, The",GMB,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,30.08649,,,,34.45535,,,,,,
Georgia,GEO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1045.196591,1103.389454,2342.536077,,2643.209534,2801.771613,2890.148637,2970.729949,,1.692367539,0.26816828
Georgia,GEO,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,85.2912,,,,88.75413,90.22179,91.29973,92.4141,94.21028,,
Georgia,GEO,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,97.80892,98.54514,99.60742,99.73837,99.8015,,
Georgia,GEO,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,25.62114,26.57067,,,,,,,,,
Georgia,GEO,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,97.59425,98.77982,99.55879,99.31588,99.73715,97.95282,99.24104,,0.003674089
Georgia,GEO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,99.70261,,,,,
Georgia,GEO,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,41.75485,45.67813,,,,6.78192,8.42529,9.06495,8.4962,-0.801547261,
Georgia,GEO,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,99.69331,,,,,
Georgia,GEO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,99.58619,,,,,
Germany,DEU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,28690.51922,29127.917,33316.60874,,33489.82018,33994.06069,34288.52178,34615.43339,,0.188393712,0.038984299
Germany,DEU,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.89485,99.9465,99.82178,99.61524,99.61503,99.09296,99.59314,99.5076,99.41409,-0.004391349,-0.003147409
Germany,DEU,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Germany,DEU,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Germany,DEU,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Germany,DEU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Germany,DEU,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Germany,DEU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Germany,DEU,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,31.64882,29.83156,29.71037,28.44461,29.16635,,
Ghana,GHA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,726.0082523,736.2772232,1094.113737,,1223.587838,1243.274755,1262.907645,1279.143933,,0.737312921,0.169114225
Ghana,GHA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,32.14966,30.42478,,,52.66323,52.13977,55.58338,55.43891,55.4414,0.822163053,
Ghana,GHA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Ghana,GHA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,63.23699,61.71535,,,87.74394,85.02032,90.51227,88.2483,87.94925,0.429924646,
Ghana,GHA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,67.9238,62.47613,92.02687,91.21756,95.40214,95.03163,97.55319,94.47606,97.82153,0.512194497,0.026613857
Ghana,GHA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,71.52646,72.49965,75.1586,,,,74.52233,,
Ghana,GHA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,57.89747,,,,,,,,,,
Ghana,GHA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,55.46479,,,,,,,,,,
Ghana,GHA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,70.66306,,,,,,,,,,
Gibraltar,GIB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Gibraltar,GIB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Gibraltar,GIB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Gibraltar,GIB,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Gibraltar,GIB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Gibraltar,GIB,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Gibraltar,GIB,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Gibraltar,GIB,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Global Partnership for Education,FTI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Global Partnership for Education,FTI,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Global Partnership for Education,FTI,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Global Partnership for Education,FTI,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Global Partnership for Education,FTI,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Global Partnership for Education,FTI,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Global Partnership for Education,FTI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Global Partnership for Education,FTI,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Greece,GRC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,17574.00673,18205.20403,18495.36304,,16800.69949,17038.10314,17100.83937,17138.82614,,-0.058575443,-0.073344702
Greece,GRC,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,67.60305,67.92057,77.05091,76.27234,75.48,72.22149,,71.68628,72.66738,0.05544285,-0.069624486
Greece,GRC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,95.99436,97.36874,,,,,,,,
Greece,GRC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,98.94053,98.81486,,,,,,,,
Greece,GRC,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,89.24891,92.95583,,,94.56518,93.09014,96.40432,95.74974,96.33427,0.030056318,
Greece,GRC,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,14.87804,,,,,25.80418,31.40428,36.14269,1.110780721,
Greece,GRC,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,98.0263,98.79608,,,,,,,,
Greece,GRC,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.11835,97.67905,97.22142,97.73128,97.92778,97.04485,100,98.4833,98.75076,0.008233598,0.012979444
Greece,GRC,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,79.81704,81.9838,,,93.39264,91.30938,92.49466,92.48486,93.34588,0.128087012,
Greenland,GRL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,181056.6655,182866.2609,246231.3236,,247201.8129,261204.3698,262859.5359,282639.8035,,0.545609355,0.147862909
Greenland,GRL,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Greenland,GRL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,181056.6655,182866.2615,231420.2848,,229619.5315,228506.9722,233038.101,,,,
Greenland,GRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Greenland,GRL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Greenland,GRL,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Greenland,GRL,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Greenland,GRL,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Greenland,GRL,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Greenland,GRL,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Grenada,GRD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,15488.2148,15140.48052,18006.61052,,18073.80204,19318.72132,20473.33065,21129.81075,,0.395583894,0.173447425
Grenada,GRD,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,88.37907,91.55919,95.53421,,87.72998,,
Grenada,GRD,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,99.71612,99.4571,99.45201,99.52429,94.05248,,
Grenada,GRD,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,91.49419,83.4813,76.91475,77.76884,80.15062,,
Grenada,GRD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,98.6,,,,,
Grenada,GRD,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,99.2,,,,,
Grenada,GRD,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,98.6,,,,,
Grenada,GRD,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,98.08262,96.80343,,,,,
Grenada,GRD,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,24.37878,22.68261,,,16.92503,15.10417,7.51399,8.20793,8.03065,-0.638139967,
Guam,GUM,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Guam,GUM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Guam,GUM,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Guam,GUM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Guam,GUM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Guam,GUM,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Guam,GUM,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Guam,GUM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Guatemala,GTM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12327.76503,12325.2418,13899.06521,,14225.05488,14514.23014,14809.26919,14959.64069,,0.213740139,0.076305526
Guatemala,GTM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,24.4983,27.54215,42.21131,42.66609,42.87372,43.12295,44.13192,43.92075,43.59611,0.594673982,0.040497203
Guatemala,GTM,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,55.3372,60.87345,77.11936,72.86429,72.55218,72.24048,71.6486,69.03348,66.90844,0.134049081,-0.104848899
Guatemala,GTM,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,36.10449,39.77238,50.00938,47.56163,41.64703,43.30997,44.5016,43.72301,47.33673,0.099330993,-0.125703818
Guatemala,GTM,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,85.68264,84.48206,95.49838,92.50216,90.17647,88.26306,87.95886,87.29692,88.30771,0.033319027,-0.085880619
Guatemala,GTM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,93.65347,91.85192,94.35425,,,,,
Guatemala,GTM,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,75.06118,72.94861,78.55216,,,,,
Guatemala,GTM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Guatemala,GTM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,78.26486,77.03867,81.2859,,,,,
Guinea,GIN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3282318.2,3340731.704,3755794.156,,3954837.446,4008042.178,4062520.195,4377033.37,4808371.151,0.310202003,0.165408217
